Ctype,ILI POSITIVE,SEASON,STATE_NAME,WEEK,lm,p_sim,p_z_sim,sig_clust,sig_clust_gen,z_sim
2,0,2017-18,Utah,45,-0.815548315,0.0484,0.010884609,2,0,-2.294370647
3,0,2017-18,Wyoming,45,0.129496712,0.4958,0.344789662,0,0,0.399426021
1,0.133536654,2017-18,Alabama,45,1.069074399,0.0076,0.00014939,1,0,3.616355855
3,0.0143927,2017-18,Connecticut,45,0.163232778,0.0099,0.109830366,3,0,1.227430756
3,0.005675471,2017-18,Delaware,45,0.205511408,0.0008,0.088668251,3,0,1.349001446
3,0,2017-18,District of Columbia,45,0.231204043,0.001,0.194532542,3,0,0.86131408
2,0,2017-18,Florida,45,-0.121291399,0.2088,0.413975891,0,0,-0.217329227
1,0.096526872,2017-18,Georgia,45,0.006744523,0.34,0.475457355,0,0,0.061558144
3,0.048902218,2017-18,Illinois,45,0.046068162,0.1831,0.216968138,0,3,0.782473631
3,0.00576081,2017-18,Indiana,45,0.132706116,0.2636,0.241716269,0,3,0.70079247
3,0.019710135,2017-18,Kentucky,45,0.117392901,0.1935,0.21504434,0,0,0.789039913
3,0.027618156,2017-18,Maine,45,0.121744356,0.087,0.189308475,0,0,0.880447472
3,0,2017-18,Maryland,45,0.231447903,0.0018,0.189100318,3,0,0.881216526
3,0.03139916,2017-18,Massachusetts,45,0.112630473,0.0065,0.1278754,3,0,1.136491787
3,0.01629357,2017-18,Michigan,45,0.182860352,0.2896,0.309027266,0,3,0.498609469
1,0.733573352,2017-18,Mississippi,45,3.655947109,0.0315,0.006557053,1,0,2.480655482
3,0,2017-18,New Hampshire,45,0.190650269,0.0771,0.167830212,0,0,0.96277505
3,0,2017-18,New Jersey,45,0.213972154,0.0023,0.063168122,3,3,1.528710439
3,0.020129125,2017-18,New York,45,0.151045207,0.002,0.060842319,3,3,1.547741117
3,0,2017-18,North Carolina,45,0.079852378,0.4413,0.33327682,0,0,0.430882732
3,0.019767028,2017-18,Ohio,45,0.152836093,0.0098,0.107983975,3,3,1.237320959
3,0,2017-18,Pennsylvania,45,0.211996593,0.0019,0.058732095,3,0,1.565506517
3,0,2017-18,Rhode Island,45,0.181479508,0.076,0.178525275,0,0,0.920999763
4,0.11105082,2017-18,South Carolina,45,-0.067933194,0.4549,0.380692511,0,0,-0.30366251
2,0.026756429,2017-18,Tennessee,45,-0.218556213,0.0764,0.050597876,0,0,-1.639084069
3,0.006612958,2017-18,Vermont,45,0.180268683,0.0491,0.157437205,3,0,1.005046602
3,0.021795178,2017-18,Virginia,45,0.136529799,0.0158,0.095750591,3,0,1.306151091
3,0,2017-18,West Virginia,45,0.209217393,0.0067,0.085486293,3,0,1.369085387
3,0,2017-18,Wisconsin,45,0.186855475,0.2317,0.245605876,0,3,0.688382799
1,0.170630054,2017-18,California,46,1.441244309,0.0823,0.024089609,0,0,1.97578425
3,0.070488201,2017-18,Idaho,46,0.048172728,0.155,0.20039877,0,0,0.840197715
1,0.31084058,2017-18,Nevada,46,0.20228401,0.277,0.409697198,0,0,0.228323964
3,0.018085496,2017-18,Oregon,46,0.20213001,0.3964,0.281003425,0,0,0.579863235
3,0,2017-18,Washington,46,0.346644514,0.3516,0.29390484,0,0,0.542012812
3,0.058280618,2017-18,Arizona,46,0.050169658,0.3722,0.39322586,0,2,0.270921095
1,0.2975392,2017-18,Arkansas,46,3.896081316,0.0004,1.55E-06,1,1,4.664364744
4,0.100824255,2017-18,Colorado,46,-0.112444981,0.0798,0.172075654,0,0,-0.945994662
3,0.018580946,2017-18,Iowa,46,0.108477869,0.3679,0.303921559,0,0,0.51315469
2,0,2017-18,Kansas,46,-0.628510927,0.0797,0.046014694,0,0,-1.684788479
1,0.452450988,2017-18,Louisiana,46,9.155668215,0.0012,7.44E-07,1,0,4.81276387
3,0.027760278,2017-18,Minnesota,46,0.055839147,0.4721,0.382464784,0,3,0.299013732
2,0.043516688,2017-18,Missouri,46,-0.030365599,0.3577,0.425150932,0,0,-0.188733283
3,0.001103599,2017-18,Montana,46,0.243992228,0.4127,0.287418198,0,0,0.560943
1,0.178077403,2017-18,Nebraska,46,0.140072662,0.3075,0.36886878,0,0,0.334850904
3,0.047554438,2017-18,New Mexico,46,0.050169658,0.3644,0.422208399,0,2,0.196247057
2,0.012045278,2017-18,North Dakota,46,-0.349469104,0.1805,0.189444774,0,0,-0.879944183
1,0.31442105,2017-18,Oklahoma,46,0.477949013,0.2449,0.299176001,0,1,0.526771895
4,0.251192446,2017-18,South Dakota,46,-0.025574961,0.3763,0.490190027,0,4,0.024592435
2,0.055247,2017-18,Texas,46,-0.407153142,0.0415,0.025934256,2,2,-1.944223438
2,0.002087679,2017-18,Utah,46,-0.741441097,0.0876,0.051073148,0,0,-1.634536273
3,0,2017-18,Wyoming,46,0.162271983,0.4853,0.354323634,0,0,0.373673466
1,0.172037946,2017-18,Alabama,46,1.234081271,0.0129,0.00202508,1,0,2.874228323
3,0.021228447,2017-18,Connecticut,46,0.281661599,0.0028,0.048428726,3,0,1.660283405
3,0.002030483,2017-18,Delaware,46,0.292016328,0.0444,0.09122354,3,0,1.333258219
3,0,2017-18,District of Columbia,46,0.15876389,0.4081,0.325809663,0,0,0.451513737
2,0,2017-18,Florida,46,-0.372976435,0.1891,0.288602328,0,0,-0.55747248
1,0.147362251,2017-18,Georgia,46,0.030226219,0.3872,0.442665726,0,0,0.144214044
3,0.04202965,2017-18,Illinois,46,0.125795553,0.2523,0.214162302,0,3,0.792061866
3,0.042898637,2017-18,Indiana,46,0.12322156,0.1948,0.1804838,0,3,0.913522892
3,0.015886625,2017-18,Kentucky,46,0.167129626,0.2798,0.235352669,0,0,0.721331896
3,0.068992614,2017-18,Maine,46,0.055545164,0.0391,0.118545671,3,0,1.18228826
4,0.08310246,2017-18,Maryland,46,-0.014146616,0.0015,0.128080447,4,0,-1.135511909
3,0.0191181,2017-18,Massachusetts,46,0.292455908,0.0057,0.067794049,3,0,1.492423729
3,0.038924333,2017-18,Michigan,46,0.230644823,0.0001,0.251788955,3,3,0.668870783
1,0.52455968,2017-18,Mississippi,46,5.589768392,0.002,6.68E-05,1,0,3.819565184
3,0,2017-18,New Hampshire,46,0.325146827,0.0586,0.108114192,0,0,1.236619482
3,0,2017-18,New Jersey,46,0.334868914,0.0076,0.035230575,3,0,1.808934697
3,0.02150808,2017-18,New York,46,0.272178969,0.0017,0.025164388,3,0,1.957159012
3,0,2017-18,North Carolina,46,0.051738825,0.4948,0.418141412,0,0,0.206650492
3,0.035437355,2017-18,Ohio,46,0.167445129,0.0823,0.105038833,0,3,1.253351909
3,0,2017-18,Pennsylvania,46,0.318040617,0.0141,0.037962929,3,0,1.774830627
3,0,2017-18,Rhode Island,46,0.35075997,0.0212,0.093335846,3,0,1.320489345
4,0.118518498,2017-18,South Carolina,46,-0.035680089,0.4521,0.431925156,0,0,-0.171474968
2,0.070240984,2017-18,Tennessee,46,-0.049352222,0.1125,0.097270905,0,0,-1.297259805
3,0.020348514,2017-18,Vermont,46,0.271054597,0.0251,0.089959522,3,0,1.341004337
3,0.062623794,2017-18,Virginia,46,0.070885607,0.0342,0.065157425,3,0,1.512861474
3,0,2017-18,West Virginia,46,0.277502518,0.0663,0.090087617,0,0,1.340215686
3,0,2017-18,Wisconsin,46,0.286297929,0.2542,0.213687685,0,3,0.793690952
1,0.31929971,2017-18,California,47,2.643670242,0.061,0.019985061,0,0,2.054057547
4,0.120754665,2017-18,Idaho,47,-0.034096263,0.1028,0.1795107,0,0,-0.917231392
1,0.415485136,2017-18,Nevada,47,0.808803701,0.1923,0.252362928,0,0,0.667072453
3,0.023486463,2017-18,Oregon,47,0.20797203,0.3873,0.295348409,0,0,0.537826526
3,0,2017-18,Washington,47,0.424055236,0.2874,0.273151369,0,0,0.603309616
2,0.10255609,2017-18,Arizona,47,-0.001303341,0.3123,0.492550328,0,2,-0.018674644
1,0.270116788,2017-18,Arkansas,47,2.149291103,0.0005,7.27E-06,1,1,4.335670429
4,0.156969393,2017-18,Colorado,47,-0.203681183,0.0672,0.157304173,0,0,-1.005599332
3,0.047671868,2017-18,Iowa,47,0.111850015,0.3119,0.260516127,0,0,0.641755026
2,0.05450261,2017-18,Kansas,47,-0.202111493,0.1686,0.175759701,0,0,-0.931646193
1,0.62198726,2017-18,Louisiana,47,8.563902409,0.0026,9.53E-06,1,0,4.27573706
3,0.08895456,2017-18,Minnesota,47,0.043292716,0.3548,0.282832402,0,3,0.574447817
2,0.062723055,2017-18,Missouri,47,-0.022099845,0.3782,0.448282744,0,0,-0.130001187
3,0.00231481,2017-18,Montana,47,0.238089746,0.4113,0.309259159,0,0,0.497951371
4,0.113282091,2017-18,Nebraska,47,-5.97E-05,0.3988,0.497854913,0,4,-0.005376961
4,0.115692192,2017-18,New Mexico,47,-0.001303341,0.3323,0.473787567,0,1,-0.065752172
2,0.04618544,2017-18,North Dakota,47,-0.118705586,0.2628,0.355830085,0,0,-0.36962735
1,0.365224242,2017-18,Oklahoma,47,0.081112411,0.3231,0.431396495,0,1,0.172819905
4,0.20552756,2017-18,South Dakota,47,-0.118067169,0.4991,0.374544904,0,0,-0.319839755
2,0.044804228,2017-18,Texas,47,-0.723606219,0.1027,0.051013054,0,2,-1.635109442
2,0.007758034,2017-18,Utah,47,-0.83041436,0.0827,0.046314669,0,0,-1.681688092
3,0,2017-18,Wyoming,47,0.155124176,0.4966,0.368946892,0,0,0.334643823
1,0.178778446,2017-18,Alabama,47,0.681686522,0.0147,0.002405098,1,0,2.819477147
3,0.038510234,2017-18,Connecticut,47,0.282098323,0.0031,0.045369124,3,0,1.69151624
3,0.002407808,2017-18,Delaware,47,0.283741276,0.0782,0.116895047,0,0,1.190652345
3,0,2017-18,District of Columbia,47,0.046151767,0.4193,0.441111877,0,0,0.148150805
2,0,2017-18,Florida,47,-0.293723757,0.1852,0.347621284,0,0,-0.391750506
1,0.17437332,2017-18,Georgia,47,0.162746462,0.1718,0.171504242,0,0,0.948237649
3,0.105700878,2017-18,Illinois,47,0.019635392,0.1949,0.189806592,0,3,0.878609239
3,0.037558703,2017-18,Indiana,47,0.167254191,0.2457,0.213708645,0,3,0.793618961
3,0.035423172,2017-18,Kentucky,47,0.147068193,0.2965,0.251532874,0,0,0.669673814
3,0.089636373,2017-18,Maine,47,0.091111681,0.0436,0.108783177,3,0,1.233025224
4,0.171027096,2017-18,Maryland,47,-0.256254417,0.0008,0.114644504,4,0,-1.202192361
3,0.028415754,2017-18,Massachusetts,47,0.326993378,0.0058,0.064471739,3,0,1.518281387
3,0.066489764,2017-18,Michigan,47,0.219485622,0.2295,0.231372319,0,3,0.734334924
1,0.665796366,2017-18,Mississippi,47,4.758446971,0.0062,0.000491203,1,0,3.295517549
3,0,2017-18,New Hampshire,47,0.351529081,0.065,0.114800025,0,0,1.201389753
3,0,2017-18,New Jersey,47,0.350982416,0.0154,0.043388284,3,0,1.712652072
3,0.054340858,2017-18,New York,47,0.212368725,0.0043,0.025185058,3,0,1.956807398
2,0,2017-18,North Carolina,47,-0.222558346,0.2189,0.244146706,0,0,-0.693025718
3,0.019957632,2017-18,Ohio,47,0.279309637,0.0608,0.093426515,0,3,1.319946052
3,0,2017-18,Pennsylvania,47,0.340626357,0.0168,0.04302713,3,0,1.716589184
3,0,2017-18,Rhode Island,47,0.396057065,0.0195,0.08598321,3,0,1.365912529
4,0.393498279,2017-18,South Carolina,47,-0.348138148,0.4856,0.394013663,0,0,-0.268873116
1,0.133157583,2017-18,Tennessee,47,0.061901476,0.1487,0.156052429,0,0,1.010815261
3,0.044906848,2017-18,Vermont,47,0.251466145,0.0183,0.082181228,3,0,1.390548256
3,0.093526664,2017-18,Virginia,47,0.047691499,0.1045,0.11547606,0,0,1.197909836
3,0,2017-18,West Virginia,47,0.319946204,0.0505,0.076001899,0,0,1.432489437
3,0,2017-18,Wisconsin,47,0.211540001,0.3767,0.29333393,0,3,0.543671047
1,0.28847864,2017-18,California,48,0.31696914,0.3104,0.379613682,0,0,0.306495556
4,0.200821984,2017-18,Idaho,48,-0.376699015,0.145,0.177324018,0,0,-0.925611265
1,0.156012168,2017-18,Nevada,48,0.078009952,0.2495,0.335369534,0,0,0.425133898
3,0.03279129,2017-18,Oregon,48,0.080359373,0.4956,0.414662519,0,0,0.215567313
3,0,2017-18,Washington,48,0.449039819,0.329,0.278413868,0,0,0.587559895
1,0.221902321,2017-18,Arizona,48,0.126870281,0.3483,0.415954148,0,0,0.212254748
1,0.394641768,2017-18,Arkansas,48,3.576089264,0.0009,1.59E-05,1,1,4.159954237
4,0.14676545,2017-18,Colorado,48,-0.159627323,0.0461,0.134280474,4,0,-1.10638261
3,0.079767789,2017-18,Iowa,48,0.027594196,0.4638,0.400150448,0,0,0.252957707
2,0.018436896,2017-18,Kansas,48,-0.479824294,0.1005,0.105314019,0,0,-1.251840364
1,0.803538507,2017-18,Louisiana,48,8.119777989,0.0039,0.000240462,1,1,3.491162177
4,0.120377597,2017-18,Minnesota,48,-0.007146726,0.3373,0.296509988,0,4,-0.534464831
2,0.059548698,2017-18,Missouri,48,-0.155071334,0.17,0.206210578,0,0,-0.819640364
3,0.00627135,2017-18,Montana,48,0.070872047,0.4556,0.439697873,0,0,0.15173526
4,0.1593852,2017-18,Nebraska,48,-0.002250269,0.4108,0.499260784,0,4,0.00185294
1,0.14219372,2017-18,New Mexico,48,0.126870281,0.1433,0.235502517,0,1,0.720844759
2,0.0338524,2017-18,North Dakota,48,-0.249019271,0.1935,0.269107006,0,0,-0.615515993
1,0.396836832,2017-18,Oklahoma,48,1.121293864,0.1082,0.131698522,0,1,1.118398011
4,0.228461335,2017-18,South Dakota,48,-0.065774289,0.4595,0.450510263,0,4,-0.124372273
1,0.250697776,2017-18,Texas,48,1.746040064,0.0402,0.025698412,1,1,1.948151623
2,0.006475637,2017-18,Utah,48,-0.181057868,0.2711,0.368250806,0,0,-0.336489707
3,0,2017-18,Wyoming,48,0.211924324,0.3762,0.341305556,0,0,0.40890264
1,0.15625619,2017-18,Alabama,48,0.215926473,0.0911,0.08440307,0,0,1.376050043
3,0.027587352,2017-18,Connecticut,48,0.372565248,0.0032,0.036263403,3,0,1.795797009
3,0.013894994,2017-18,Delaware,48,0.396549828,0.0063,0.044771222,3,0,1.697816274
3,0,2017-18,District of Columbia,48,0.39335585,0.0947,0.181325732,0,0,0.910324382
2,0,2017-18,Florida,48,-0.42988656,0.1887,0.299444423,0,0,-0.52599908
4,0.196147013,2017-18,Georgia,48,-0.054421987,0.4965,0.422007648,0,0,-0.196760076
4,0.17384081,2017-18,Illinois,48,-0.094845805,0.3698,0.319429757,0,4,-0.469293984
4,0.117090831,2017-18,Indiana,48,-0.001455218,0.3091,0.279032092,0,4,-0.585719267
3,0.0420138,2017-18,Kentucky,48,0.09741907,0.3712,0.32390901,0,0,0.456795529
3,0.099046458,2017-18,Maine,48,0.073057608,0.0544,0.103011818,0,0,1.264575233
3,0.048302496,2017-18,Maryland,48,0.31650543,0.0024,0.105237494,3,0,1.252260417
3,0.035634176,2017-18,Massachusetts,48,0.33090102,0.0099,0.061553855,3,0,1.541859622
3,0.059959113,2017-18,Michigan,48,0.302864859,0.0001,0.211916093,3,3,0.799790503
1,0.3565888,2017-18,Mississippi,48,2.967853119,0.0026,8.19E-05,1,0,3.769186956
3,0,2017-18,New Hampshire,48,0.388508102,0.0565,0.107223683,0,0,1.241428851
3,0,2017-18,New Jersey,48,0.444296913,0.0018,0.020924554,3,3,2.035017547
3,0.069024529,2017-18,New York,48,0.21010175,0.0005,0.011568094,3,3,2.271178283
3,0,2017-18,North Carolina,48,0.014621023,0.4625,0.461708935,0,0,0.096129314
3,0.034150998,2017-18,Ohio,48,0.233769788,0.0902,0.120489349,0,3,1.172544047
3,0,2017-18,Pennsylvania,48,0.430085503,0.004,0.022660655,3,0,2.001660017
3,0.023489696,2017-18,Rhode Island,48,0.366297303,0.0126,0.072216034,3,0,1.45948354
4,0.167694912,2017-18,South Carolina,48,-0.013782658,0.4246,0.479929053,0,0,-0.050331646
2,0.100193307,2017-18,Tennessee,48,-0.024635291,0.2524,0.310112523,0,0,-0.495531425
3,0.04459258,2017-18,Vermont,48,0.286262313,0.0174,0.07875152,3,0,1.413519473
4,0.183437895,2017-18,Virginia,48,-0.290956759,0.0016,0.025207375,4,0,-1.956428053
3,0,2017-18,West Virginia,48,0.31725302,0.062,0.093108255,0,0,1.321854791
3,0,2017-18,Wisconsin,48,0.161721618,0.4229,0.353446356,0,3,0.376032529
1,0.522608796,2017-18,California,49,1.373804761,0.1636,0.192682324,0,0,0.868054226
4,0.177552937,2017-18,Idaho,49,-0.00770525,0.1137,0.143342539,0,0,-1.065421838
1,0.339497792,2017-18,Nevada,49,0.447164581,0.1711,0.206536441,0,0,0.818498003
3,0.03620019,2017-18,Oregon,49,0.306005684,0.2606,0.250214058,0,0,0.673816292
3,0,2017-18,Washington,49,0.589529193,0.2893,0.238138397,0,0,0.712303601
1,0.36480796,2017-18,Arizona,49,1.012301511,0.126,0.135318954,0,0,1.101594714
1,0.951363168,2017-18,Arkansas,49,5.787085056,0.0007,3.47E-05,1,1,3.978512981
4,0.17762332,2017-18,Colorado,49,-0.008776248,0.0498,0.116410056,4,0,-1.19312579
2,0.115756908,2017-18,Iowa,49,-0.023780047,0.3851,0.438570225,0,0,-0.154595206
2,0.090438453,2017-18,Kansas,49,-0.392449394,0.0746,0.049249769,0,0,-1.652171779
1,0.769026339,2017-18,Louisiana,49,6.547032312,0.0095,0.000209984,1,1,3.527207018
4,0.195900529,2017-18,Minnesota,49,-0.020931139,0.3941,0.338384766,0,4,-0.416875421
1,0.251951444,2017-18,Missouri,49,0.348677607,0.0491,0.028545498,1,0,1.902613501
3,0.0079491,2017-18,Montana,49,0.3434974,0.2989,0.266156005,0,0,0.624480595
1,0.281888288,2017-18,Nebraska,49,0.07833142,0.3199,0.3867334,0,0,0.287843156
1,0.39706786,2017-18,New Mexico,49,1.012301511,0.1526,0.180289952,0,1,0.914260645
2,0.084614941,2017-18,North Dakota,49,-0.266694693,0.1734,0.199966294,0,0,-0.841741635
1,0.527599446,2017-18,Oklahoma,49,2.047800006,0.0412,0.013990074,1,1,2.197564591
1,0.374793016,2017-18,South Dakota,49,0.058734279,0.3609,0.443574718,0,4,0.141912102
1,0.2799192,2017-18,Texas,49,0.887403543,0.0401,0.039050428,1,1,1.76181325
2,0.014055772,2017-18,Utah,49,-0.357428834,0.2084,0.264898637,0,0,-0.628315508
3,0,2017-18,Wyoming,49,0.34823751,0.3196,0.273329153,0,0,0.602775112
1,0.182564532,2017-18,Alabama,49,0.020204222,0.1491,0.153063929,0,0,1.02338075
3,0.038178404,2017-18,Connecticut,49,0.467667108,0.0012,0.024346519,3,0,1.971269672
3,0.014818353,2017-18,Delaware,49,0.518028676,0.0022,0.023242419,3,0,1.990964074
3,0,2017-18,District of Columbia,49,0.478367799,0.0744,0.151637265,0,0,1.029436661
2,0,2017-18,Florida,49,-0.394473401,0.2286,0.325280849,0,0,-0.452982006
4,0.268649648,2017-18,Georgia,49,-0.120316093,0.3245,0.281182874,0,4,-0.579331154
4,0.25592576,2017-18,Illinois,49,-0.000565396,0.423,0.495511218,0,4,0.011251947
4,0.178127895,2017-18,Indiana,49,-0.002611281,0.3731,0.322548847,0,4,-0.460583162
3,0.131119654,2017-18,Kentucky,49,0.048703911,0.3496,0.304284601,0,0,0.512116894
3,0.093824429,2017-18,Maine,49,0.269165166,0.0445,0.085764451,3,0,1.367307629
3,0.079618788,2017-18,Maryland,49,0.364477004,0.0008,0.075690532,3,0,1.434670323
3,0.041649575,2017-18,Massachusetts,49,0.450971734,0.0032,0.035885564,3,0,1.800567172
3,0.125875228,2017-18,Michigan,49,0.209917768,0.0001,0.190881049,3,3,0.874654179
1,0.427186732,2017-18,Mississippi,49,2.063182897,0.0031,0.000222488,1,4,3.51186438
3,0,2017-18,New Hampshire,49,0.473423614,0.0388,0.082801158,3,0,1.386473665
3,0,2017-18,New Jersey,49,0.556849253,0.0008,0.010315965,3,3,2.314652983
3,0.104733684,2017-18,New York,49,0.247566031,0.0002,0.006615046,3,3,2.477514829
3,0,2017-18,North Carolina,49,0.184041085,0.3183,0.284573371,0,0,0.569308586
3,0.073302828,2017-18,Ohio,49,0.231740689,0.0745,0.097634379,0,3,1.295149223
3,0,2017-18,Pennsylvania,49,0.541470959,0.0006,0.009552296,3,0,2.34348379
3,0.021046598,2017-18,Rhode Island,49,0.500962273,0.0063,0.049850228,3,0,1.646307547
4,0.198943782,2017-18,South Carolina,49,-0.02259983,0.4455,0.372128609,0,0,-0.326220916
2,0.1321122,2017-18,Tennessee,49,-0.042634474,0.2849,0.334637192,0,0,-0.427144087
3,0.091495887,2017-18,Vermont,49,0.283302073,0.0072,0.047718643,3,0,1.66738796
4,0.177936159,2017-18,Virginia,49,-0.008548554,0.0014,0.014959819,4,0,-2.171152627
3,0,2017-18,West Virginia,49,0.414067522,0.0348,0.058425034,3,0,1.568133126
3,0,2017-18,Wisconsin,49,0.124441335,0.4565,0.386352958,0,3,0.288837263
1,0.978531415,2017-18,California,50,1.185032134,0.1467,0.192446123,0,0,0.868917521
3,0.193584,2017-18,Idaho,50,0.276002916,0.0905,0.144212332,0,0,1.061583816
1,0.698958,2017-18,Nevada,50,0.351927831,0.23,0.25810144,0,0,0.649209642
3,0.082895688,2017-18,Oregon,50,0.3962028,0.139,0.178766609,0,0,0.92007567
3,0,2017-18,Washington,50,0.534721345,0.2843,0.25219835,0,0,0.667587873
1,0.699596622,2017-18,Arizona,50,0.257814908,0.236,0.372042205,0,0,0.326449343
1,1.548307473,2017-18,Arkansas,50,5.215854561,0.0003,1.04E-05,1,1,4.256685142
3,0.250898085,2017-18,Colorado,50,0.197087982,0.0666,0.12734062,0,0,1.139052542
3,0.135153486,2017-18,Iowa,50,0.064635991,0.4372,0.372518212,0,0,0.325191125
2,0.327718336,2017-18,Kansas,50,-0.065345751,0.0567,0.035767125,0,0,-1.802070909
1,1.645076501,2017-18,Louisiana,50,6.954079369,0.0047,0.00013797,1,1,3.636899991
4,0.358975664,2017-18,Minnesota,50,-0.002895053,0.3064,0.251779122,0,4,-0.66890161
2,0.247894094,2017-18,Missouri,50,-0.185479531,0.0826,0.066306664,0,0,-1.503875885
3,0.006861657,2017-18,Montana,50,0.494071751,0.1483,0.184746277,0,0,0.897424295
2,0.351926476,2017-18,Nebraska,50,-0.000121479,0.3976,0.48830728,0,0,-0.029313499
1,0.49053425,2017-18,New Mexico,50,0.257814908,0.1229,0.203846476,0,1,0.827960356
2,0.247969126,2017-18,North Dakota,50,-0.06674579,0.2723,0.357244081,0,3,-0.365835054
1,1.572430584,2017-18,Oklahoma,50,3.737828947,0.0176,0.004505187,1,1,2.611660316
4,0.55121038,2017-18,South Dakota,50,-0.04233837,0.4512,0.443065647,0,4,-0.143201186
1,1.02849111,2017-18,Texas,50,4.532129334,0.0433,0.001492377,1,1,2.969303808
2,0.026720789,2017-18,Utah,50,-0.261196852,0.257,0.326974337,0,0,-0.448283407
3,0,2017-18,Wyoming,50,0.443242394,0.2271,0.217295925,0,0,0.781358198
1,0.61025721,2017-18,Alabama,50,0.471087069,0.1073,0.083974367,0,0,1.378824947
3,0.139687184,2017-18,Connecticut,50,0.326052197,0.0028,0.031742792,3,0,1.855775358
3,0.025902131,2017-18,Delaware,50,0.488376084,0.0027,0.030428108,3,0,1.874538676
3,0,2017-18,District of Columbia,50,0.438811484,0.0824,0.162966933,0,0,0.982336972
2,0,2017-18,Florida,50,-0.100355324,0.2651,0.458699134,0,0,-0.10371154
4,0.406266134,2017-18,Georgia,50,-0.013538712,0.4662,0.403433836,0,0,-0.244468917
4,0.575448611,2017-18,Illinois,50,-0.098464401,0.4437,0.361231587,0,4,-0.355168751
3,0.287116841,2017-18,Indiana,50,0.002912364,0.4636,0.478334855,0,3,0.054333187
4,0.43098725,2017-18,Kentucky,50,-0.031423336,0.4106,0.346166128,0,0,-0.395692003
3,0.123879096,2017-18,Maine,50,0.321470932,0.0673,0.108865597,0,0,1.232583505
3,0.174622536,2017-18,Maryland,50,0.3201325,0.0003,0.084633246,3,0,1.374564529
3,0.102008704,2017-18,Massachusetts,50,0.36772832,0.0103,0.053770667,3,0,1.609343127
3,0.20365136,2017-18,Michigan,50,0.297565752,0.202,0.198292919,0,3,0.847734519
1,1.189468614,2017-18,Mississippi,50,3.275001363,0.0018,0.000131425,1,0,3.649403895
3,0,2017-18,New Hampshire,50,0.401187407,0.0779,0.11460201,0,0,1.202411797
3,0,2017-18,New Jersey,50,0.506645903,0.0013,0.015067263,3,3,2.168317646
3,0.183614593,2017-18,New York,50,0.258893251,0.0011,0.012285837,3,3,2.248070841
3,0,2017-18,North Carolina,50,0.246415643,0.2528,0.223562681,0,0,0.760216202
3,0.215243066,2017-18,Ohio,50,0.145555597,0.0924,0.106483722,0,3,1.245447112
3,0,2017-18,Pennsylvania,50,0.49830642,0.0019,0.013147482,3,0,2.221827536
